"NANOGP1,4.659728928,"
"FOXJ2,8.536753605,"
"NECAP1,8.88851926,"
"CLEC4A,6.61335122,"
"ZNF705A,3.890032455,"
"LOC349196,8.094371125,"
"CLEC6A,4.849068729,"
"CLEC4D,4.706913093,"
"RIMKLB,8.487815116,"
"A2ML1,5.211941596,"
"PHC1,8.059936886,"
"KLRG1,7.135952903,"
"DDX12,7.449966238,"
"OVOS,6.444746763,"
"CLEC2D,7.461005708,"
"KLRF1,4.28387117,"
"CLEC12A,4.86552867,"
"CLEC12B,3.991069991,"
"CLEC9A,4.826651745,"
"C12orf59,5.131100623,"
"GABARAPL1,9.610542771,"
"KLRD1,4.900041841,"
"PRH2,4.238016262,"
"ETV6,8.847825109,"
"BCL2L14,5.927063439,"
"PTMA,12.39045191,"
"LOH12CR1,7.302435537,"
"CREBL2,9.501485723,"
"CDKN1B,8.654440756,"
"DDX47,7.72234438,"
"APOLD1,7.453301563,"
"RPL13AP20,10.62441506,"
"GPRC5A,7.269884466,"
"HTR7P1,7.53370111,"
"KIAA1467,6.886436892,"
"EMP1,10.92621249,"
"ATF7IP,10.21527097,"
"H2AFJ,7.295458628,"
"C12orf60,4.752742411,"
"PDE6H,5.502654659,"
"PTPRO,5.838365746,"
"STRAP,8.346781044,"
"DERA,7.545125877,"
"MGST1,11.32423444,"
"PIK3C2G,5.256253031,"
"CAPZA3,3.838814689,"
"PLEKHA5,7.561430996,"
"AEBP2,8.353994247,"
"PDE3A,7.609754808,"
"RN18S1,13.49406063,"
"SLCO1C1,5.342478358,"
"SLCO1B3,3.257100834,"
"LST-3TM12,3.917035563,"
"SLCO1B1,4.212387239,"
"IAPP,3.523640015,"
"PYROXD1,6.847744682,"
"GOLT1B,6.612825273,"
"C12orf39,8.188833467,"
"CMAS,7.016721227,"
"ETNK1,6.980255339,"
"LRMP,8.301094619,"
"LYRM5,8.504952202,"
"RASSF8,7.54278792,"
"SSPN,8.782428267,"
"FGFR1OP2,7.670583557,"
"MED21,9.047045368,"
"STK38L,9.128625518,"
"ARNTL2,5.965009934,"
"C12orf70,4.674651079,"
"PPFIBP1,7.441549663,"
"REP15,3.867232558,"
"MRPS35,6.944531178,"
"KLHDC5,7.823919389,"
"CCDC91,8.287722926,"
"FAR2,7.94804321,"
"TSPAN11,7.425497753,"
"DDX11,7.720463963,"
"FLJ13224,6.789181416,"
"C12orf72,5.326315652,"
"C12orf35,9.145926337,"
"BICD1,7.194850789,"
"FGD4,8.062996274,"
"DNM1L,8.096465742,"
"ALG10,7.25779418,"
"ALG10B,7.618679455,"
"C12orf40,4.318372704,"
"LRRK2,6.913091162,"
"MUC19,4.583739201,"
"CNTN1,6.710161936,"
"PDZRN4,4.748454079,"
"PPHLN1,7.972330707,"
"IRAK4,8.091715756,"
"TMEM117,6.519614892,"
"ANO6,10.2326909,"
"ARID2,7.830077707,"
"FAM113B,6.347799109,"
"SLC48A1,8.515671689,"
"TMEM106C,7.719983958,"
"PFKM,7.021200002,"
"C12orf68,6.306614691,"
"DKFZP779L1853,6.102853853,"
"H1FNT,7.354679101,"
"ANP32D,3.736281069,"
"C12orf54,5.419505184,"
"OR8S1,5.676899206,"
"LOC255411,4.269171643,"
"CACNB3,7.516166335,"
"CCDC65,5.082130111,"
"WNT1,7.734873609,"
"TUBA1C,8.399764188,"
"PRPH,6.831366564,"
"TROAP,6.584853346,"
"DNAJC22,5.745542601,"
"SPATS2,7.433711392,"
"KCNH3,7.116432085,"
"PRPF40B,6.896954754,"
"TMBIM6,11.55950755,"
"AQP2,6.57875881,"
"AQP5,7.152212164,"
"AQP6,5.908903445,"
"ACCN2,6.512583768,"
"SMARCD1,8.237437906,"
"GPD1,10.5618324,"
"C12orf62,7.728118294,"
"LARP4,7.887251318,"
"DIP2B,8.75630992,"
"ATF1,8.390605983,"
"TMPRSS12,4.605593032,"
"METTL7A,8.433796932,"
"LETMD1,9.256799438,"
"DAZAP2,10.69974954,"
"SLC4A8,5.816738437,"
"SCN8A,5.958641775,"
"FLJ33996,5.970237169,"
"ACVR1B,7.468038057,"
"ANKRD33,6.08919733,"
"ACVRL1,8.863318286,"
"GRASP,7.630491204,"
"NR4A1,9.694451523,"
"C12orf44,7.170971218,"
"KRT7,6.962413547,"
"KRT86,6.8846139,"
"KRT18,8.670528835,"
"EIF4B,10.26955763,"
"TENC1,9.611041138,"
"IGFBP6,9.421185556,"
"SOAT2,6.257646104,"
"HIGD1A,7.382809392,"
"ZNF740,7.405087204,"
"MFSD5,7.077080168,"
"ESPL1,6.140110847,"
"PFDN5,8.525698099,"
"C12orf10,8.991440451,"
"SP1,8.709763826,"
"AMHR2,6.171982924,"
"PRR13,9.082106312,"
"PCBP2,10.55511183,"
"TARBP2,7.551390302,"
"HOXC13,6.806097654,"
"HOXC12,6.859745356,"
"HOXC11,5.98641595,"
"HOXC10,5.652210485,"
"MIR196A2,4.983252811,"
"HOXC9,6.466197227,"
"HOXC8,7.179003649,"
"HOXC6,7.487463055,"
"HOXC5,6.299546173,"
"COPZ1,8.33894461,"
"MIR148B,3.690817337,"
"NCKAP1L,9.056273959,"
"PDE1B,8.706429997,"
"MUCL1,10.42792729,"
"NEUROD4,5.653394903,"
"OR9K2,4.603441277,"
"OR10A7,4.610321164,"
"OR6C74,4.110828975,"
"OR6C1,3.38476875,"
"OR6C3,4.511649667,"
"OR6C75,4.359159556,"
"OR6C65,4.199289872,"
"OR6C76,4.115346958,"
"OR6C2,3.499359062,"
"OR6C68,3.491611216,"
"OR6C4,3.41221197,"
"OR2AP1,4.08212921,"
"OR10P1,5.940084264,"
"METTL7B,8.186357619,"
"BLOC1S1,8.560658274,"
"RDH5,9.457469912,"
"GDF11,6.709741031,"
"ORMDL2,8.480209713,"
"MMP19,7.908651281,"
"DGKA,7.685671583,"
"CDK2,6.950615137,"
"RAB5B,9.195947839,"
"SUOX,7.378452792,"
"IKZF4,6.788355766,"
"RPS26,12.08901828,"
"ERBB3,6.163791485,"
"PA2G4,9.713577368,"
"RPL41,12.5394204,"
"ZC3H10,6.093257918,"
"ESYT1,9.397945547,"
"MYL6B,7.332372936,"
"MYL6,11.77122022,"
"OBFC2B,8.718982878,"
"SLC39A5,6.516744635,"
"COQ10A,7.479113948,"
"IL23A,6.383364517,"
"SPRYD4,6.889094293,"
"RBMS2,9.575317015,"
"HSD17B6,4.02493547,"
"GPR182,6.75386888,"
"HBCBP,6.117850785,"
"NAB2,7.514113071,"
"LRP1,11.66914714,"
"NXPH4,7.227877909,"
"SHMT2,8.203216556,"
"INHBC,5.383160073,"
"INHBE,5.777030874,"
"GLI1,5.866450659,"
"MARS,8.348982816,"
"MBD6,8.008269389,"
"KIF5A,5.754493199,"
"PIP4K2C,7.163643735,"
"DTX3,6.667065961,"
"ARHGEF25,6.715060109,"
"SLC26A10,6.649044106,"
"OS9,9.747899393,"
"TSPAN31,9.10630678,"
"9-Mar,6.856456875,"
"FAM119B,7.230114926,"
"TSFM,6.684227445,"
"XRCC6BP1,8.237348014,"
"SLC16A7,9.407257434,"
"USP15,8.146822539,"
"MON2,8.720508036,"
"MIRLET7I,6.800770594,"
"RPL14,11.38662764,"
"TMEM5,7.168842422,"
"SRGAP1,7.890753077,"
"XPOT,8.422483313,"
"TBK1,7.249734462,"
"RASSF3,7.816865236,"
"TBC1D30,5.444783902,"
"LEMD3,6.73080639,"
"MSRB3,8.163689698,"
"HMGA2,6.042707979,"
"LLPH,8.102292061,"
"IRAK3,7.571994841,"
"HELB,6.369991916,"
"CAND1,8.249890867,"
"DYRK2,8.297159353,"
"RAP1B,9.263661275,"
"NUP107,6.733207014,"
"SLC35E3,7.581403688,"
"MDM2,8.400286686,"
"CPSF6,7.905319448,"
"LYZ,10.32751937,"
"YEATS4,6.875809351,"
"FRS2,8.598055131,"
"CCT2,7.330687983,"
"RAB3IP,5.922047801,"
"C12orf28,5.470114058,"
"CNOT2,9.233028498,"
"KCNMB4,7.796744258,"
"LGR5,5.516744043,"
"THAP2,4.62267108,"
"TMEM19,7.585271887,"
"RAB21,7.568062922,"
"TBC1D15,8.620186113,"
"TPH2,3.962049634,"
"TRHDE,6.987198814,"
"ATXN7L3B,7.508372666,"
"GLIPR1L1,4.303663822,"
"GLIPR1L2,4.715718772,"
"GLIPR1,9.642645539,"
"LOC100289143,6.46322837,"
"ZDHHC17,7.815513914,"
"NAV3,7.562027793,"
"SYT1,5.41091463,"
"C12orf64,3.832027248,"
"MYF6,5.350603267,"
"MYF5,5.179142989,"
"ACSS3,9.035805949,"
"C12orf26,6.765082645,"
"TMTC2,6.155967253,"
"LRRIQ1,3.851084491,"
"ALX1,5.514265425,"
"NTS,5.077478714,"
"C12orf29,6.80336564,"
"TMTC3,7.834005197,"
"C12orf37,5.530428385,"
"CLLU1,3.742935319,"
"C12orf74,5.294486741,"
"PLEKHG7,3.99227907,"
"NUDT4,5.79563598,"
"MRPL42,6.992575165,"
"SOCS2,8.004388927,"
"CRADD,6.956465202,"
"PLXNC1,7.787215684,"
"MIR492,4.465518621,"
"VEZT,8.036712179,"
"MIR331,5.49103543,"
"METAP2,7.873723654,"
"SNRPF,5.672593507,"
"AMDHD1,6.229098968,"
"ELK3,8.31538098,"
"C12orf55,5.470884853,"
"C12orf63,3.644203337,"
"NEDD1,7.19019672,"
"MIR135A2,3.278132885,"
"TMPO,7.211265097,"
"SLC25A3,9.374491413,"
"APAF1,7.189363723,"
"FAM71C,4.884058455,"
"ACTR6,5.929094464,"
"SCYL2,8.138087638,"
"SLC17A8,4.881298404,"
"NR1H4,4.027344465,"
"GAS2L3,6.957747464,"
"ANO4,5.673319224,"
"UTP20,6.833355902,"
"SPIC,4.6972721,"
"MYBPC1,5.319220129,"
"CHPT1,9.304338838,"
"DRAM1,7.868970299,"
"C12orf48,4.473244618,"
"ASCL1,6.144705436,"
"STAB2,5.88428703,"
"HSP90B1,10.5511549,"
"TDG,6.310636565,"
"HCFC2,7.255267534,"
"TXNRD1,7.525974183,"
"RPL18AP3,11.77418184,"
"EID3,7.004115412,"
"CHST11,9.20177587,"
"C12orf45,5.702697642,"
"KIAA1033,8.88506063,"
"C12orf75,7.18257349,"
"TCP11L2,8.422313587,"
"POLR3B,6.866321396,"
"RFX4,5.084736888,"
"RIC8B,7.136653777,"
"C12orf23,7.94651715,"
"BTBD11,5.81189245,"
"PWP1,8.0744475,"
"ASCL4,5.032016241,"
"WSCD2,6.430127331,"
"FICD,7.299941197,"
"ISCU,8.873965787,"
"DAO,4.163793055,"
"USP30,8.540866236,"
"UNG,6.673522286,"
"ACACB,10.40267505,"
"MYO1H,4.283963307,"
"UBE3B,8.753149383,"
"MVK,6.971461021,"
"C12orf34,7.53633984,"
"TCHP,7.140008406,"
"ANKRD13A,8.747959746,"
"IFT81,5.785146576,"
"ATP2A2,8.953077111,"
"C12orf24,6.814589446,"
"RAD9B,4.114679859,"
"TCTN1,7.920964268,"
"CCDC63,4.906411302,"
"LOC100131138,7.146316545,"
"CUX2,6.316485395,"
"SH2B3,8.947368673,"
"ACAD10,7.196739061,"
"ALDH2,11.33844484,"
"MAPKAPK5,8.461208042,"
"ERP29,8.569272589,"
"TRAFD1,8.102573182,"
"PTPN11,9.173303293,"
"RPH3A,5.442806621,"
"OAS1,9.254497181,"
"OAS3,8.318281593,"
"OAS2,8.728303622,"
"DTX1,8.047811269,"
"CCDC42B,6.721659078,"
"DDX54,8.256033002,"
"C12orf52,7.655296763,"
"TPCN1,9.495296775,"
"PLBD2,8.98078888,"
"SDSL,6.842393624,"
"NCRNA00173,6.576407546,"
"MAP1LC3B2,9.341688677,"
"RNFT2,6.76806048,"
"FBXW8,7.781562185,"
"RFC5,7.317934288,"
"PEBP1,8.903901107,"
"SUDS3,7.745988309,"
"SRRM4,5.91858267,"
"HSPB8,8.254945025,"
"CCDC60,5.874980553,"
"PRKAB1,8.493710441,"
"CCDC64,5.997488558,"
"SIRT4,5.96655875,"
"COX6A1,10.86785321,"
"GATC,9.05310534,"
"DYNLL1,9.431019406,"
"RNF10,9.504411986,"
"CABP1,6.492274134,"
"MLEC,8.886503642,"
"UNC119B,6.707353201,"
"ACADS,8.46576154,"
"HNF1A,6.153630382,"
"P2RX7,7.205672618,"
"P2RX4,7.543883517,"
"RNF34,7.349829859,"
"ORAI1,7.500299499,"
"TMEM120B,8.082098358,"
"SETD1B,7.768504111,"
"PSMD9,7.131264744,"
"WDR66,6.396359957,"
"BCL7A,7.017468381,"
"MLXIP,8.755827649,"
"LRRC43,6.029229606,"
"B3GNT4,6.346879915,"
"KNTC1,6.232776115,"
"DENR,6.973902635,"
"CCDC62,5.114629338,"
"HIP1R,7.067088708,"
"OGFOD2,7.231435552,"
"ARL6IP4,8.901979143,"
"C12orf65,6.585862049,"
"SETD8,8.762148928,"
"SNRNP35,5.818501128,"
"TMED2,11.03969496,"
"DDX55,6.81951973,"
"GTF2H3,6.920858441,"
"TCTN2,7.30960102,"
"ATP6V0A2,7.548890155,"
"DNAH10,5.784966647,"
"ZNF664,7.723985981,"
"FAM101A,6.957672224,"
"NCOR2,8.347629851,"
"BRI3BP,7.435881929,"
"AACS,6.941910698,"
"TMEM132B,5.081015116,"
"TMEM132C,7.612526404,"
"GLT1D1,5.396485777,"
"FZD10,6.986376946,"
"PIWIL1,4.505823482,"
"RAN,7.909423792,"
"GPR133,8.468088704,"
"LOC338797,6.588497232,"
"SFSWAP,8.304087329,"
"MMP17,7.165506004,"
"ULK1,8.511996776,"
"PUS1,6.92625454,"
"EP400,8.022346486,"
"SNORA49,9.438789386,"
"EP400NL,6.809334233,"
"NOC4L,7.204631333,"
"FBRSL1,8.753319567,"
"P2RX2,6.407178076,"
"PXMP2,8.047227287,"
"PGAM5,8.181272927,"
"ZNF26,6.113639592,"
"ZNF84,7.333092506,"
"ZNF140,6.282070736,"
"ZNF10,4.966178729,"
"ZNF268,6.714063838,"
"FAM138D,3.381595928,"
"SLC6A12,6.583128944,"
"SLC6A13,5.408517685,"
"KDM5A,7.907940165,"
"NINJ2,7.612225692,"
"RAD52,7.383418051,"
"FBXL14,7.773970869,"
"CACNA2D4,6.700030455,"
"DCP1B,7.660529507,"
"NRIP2,7.032870425,"
"FOXM1,6.17032982,"
"LOC100128816,6.854748336,"
"EFCAB4B,6.571143063,"
"PARP11,5.988047038,"
"FGF23,5.93416054,"
"FGF6,6.193345445,"
"C12orf4,7.689529102,"
"AKAP3,5.526642288,"
"FLJ44874,5.693456408,"
"ANO2,7.33085472,"
"VWF,9.320235811,"
"TNFRSF1A,10.13820983,"
"SCNN1A,6.532321651,"
"VAMP1,7.574214519,"
"MRPL51,10.32185398,"
"IFFO1,7.858507186,"
"NOP2,7.381918655,"
"CHD4,8.858433167,"
"SCARNA11,6.911416199,"
"LPAR5,7.651003958,"
"ACRBP,6.90125009,"
"ING4,8.939535089,"
"C12orf53,6.308099165,"
"MLF2,10.05753485,"
"CDCA3,6.323645824,"
"SPSB2,7.613151304,"
"PHB2,9.2119811,"
"SCARNA12,11.10469353,"
"LPCAT3,9.400159449,"
"C1R,11.05784856,"
"C1RL,8.304025305,"
"RBP5,7.624076906,"
"CD163L1,8.711050066,"
"CD163,9.604602498,"
"APOBEC1,4.999156572,"
"GDF3,4.655454637,"
"CLEC4C,5.071807221,"
"SLC2A14,7.515709513,"
"SLC2A3,10.11844541,"
"C3AR1,9.647086709,"
"POU5F1P3,6.765760689,"
"FAM90A1,6.403103424,"
"LOC653113,7.902705629,"
"LOC389634,8.899422174,"
"CLEC4E,4.069192148,"
"AICDA,5.662034204,"
"MFAP5,11.70125836,"
"M6PR,9.502529641,"
"C12orf33,4.862317537,"
"A2M,11.55504579,"
"PZP,5.604696421,"
"KLRB1,5.363637909,"
"CLECL1,5.289166081,"
"CD69,7.374819398,"
"CLEC2B,7.28919585,"
"CLEC2A,3.381058925,"
"FLJ46363,6.383168953,"
"CLEC1B,4.829545242,"
"CLEC1A,7.09129969,"
"CLEC7A,5.298362792,"
"OLR1,6.305435592,"
"KLRK1,6.61147695,"
"KLRC4,5.018520056,"
"KLRC3,3.782427226,"
"KLRC2,3.490006735,"
"KLRC1,3.861156484,"
"KLRAP1,5.305465076,"
"MAGOHB,6.802541069,"
"STYK1,5.314342457,"
"CSDA,10.68318723,"
"TAS2R7,3.925477991,"
"TAS2R8,4.017543276,"
"TAS2R9,3.534961741,"
"TAS2R10,5.685744778,"
"PRR4,7.291670054,"
"PRH1,7.096074324,"
"PRB4,6.599489012,"
"TAS2R13,5.712741806,"
"TAS2R14,6.653943603,"
"TAS2R50,5.55769561,"
"TAS2R20,5.65246912,"
"TAS2R19,5.633703964,"
"TAS2R31,5.818719394,"
"TAS2R46,3.832129229,"
"TAS2R43,3.639210748,"
"TAS2R42,4.562449462,"
"PRB3,8.074837558,"
"PRB1,7.14360582,"
"PRB2,6.931067317,"
"LRP6,8.263617097,"
"MANSC1,7.722886223,"
"DUSP16,7.547827664,"
"GPR19,5.670036774,"
"GPRC5D,6.012547787,"
"HEBP1,8.870588667,"
"GSG1,4.79677635,"
"C12orf36,4.87904926,"
"GRIN2B,5.833325948,"
"PLBD1,8.144270544,"
"GUCY2C,4.34366567,"
"HIST4H4,6.146495795,"
"WBP11,8.579659854,"
"C12orf69,3.49379592,"
"ART4,4.657857744,"
"MGP,11.22578432,"
"ERP27,6.516600348,"
"ARHGDIB,9.415533918,"
"RERG,7.110509939,"
"EPS8,9.626377283,"
"SLC15A5,5.281112137,"
"LMO3,9.171190215,"
"RERGL,5.98901406,"
"PLCZ1,3.836854947,"
"SLCO1A2,3.763176408,"
"RECQL,7.216791217,"
"GYS2,5.745421965,"
"LDHB,10.20849596,"
"KCNJ8,8.560413526,"
"ABCC9,9.605154334,"
"ST8SIA1,6.879031535,"
"KIAA0528,8.679646306,"
"SOX5,8.01768724,"
"C12orf67,5.832141929,"
"BCAT1,7.574615223,"
"CASC1,3.908517849,"
"KRAS,6.585876981,"
"IFLTD1,4.151150948,"
"BHLHE41,8.665837251,"
"ITPR2,8.416526049,"
"C12orf11,6.756955945,"
"TM7SF3,9.133477245,"
"PTHLH,6.46344227,"
"ERGIC2,8.247335792,"
"OVCH1,5.005254256,"
"TMTC1,8.729326691,"
"IPO8,7.591023991,"
"CAPRIN2,6.828436956,"
"OVOS2,5.509556743,"
"FAM60A,5.688649225,"
"DENND5B,6.98415011,"
"AMN1,5.837941368,"
"H3F3C,9.467689748,"
"YARS2,6.432501903,"
"PKP2,7.253508633,"
"SYT10,5.741784669,"
"CPNE8,7.692069611,"
"KIF21A,5.989900795,"
"ABCD2,8.974565692,"
"SLC2A13,7.214857493,"
"GXYLT1,7.215139445,"
"YAF2,6.714945217,"
"ZCRB1,8.452294632,"
"PRICKLE1,8.331014737,"
"ADAMTS20,4.078774944,"
"PUS7L,6.525439002,"
"TWF1,8.968323984,"
"NELL2,5.475393677,"
"DBX2,5.723191594,"
"RACGAP1P,3.436341679,"
"PLEKHA9,6.699369097,"
"SRSF2IP,8.723628196,"
"SLC38A1,7.236265405,"
"SLC38A2,9.925072744,"
"SLC38A4,4.661011313,"
"AMIGO2,6.054309175,"
"RPAP3,6.066526637,"
"ENDOU,5.230591085,"
"RAPGEF3,7.418070459,"
"HDAC7,8.301105421,"
"VDR,6.951850628,"
"COL2A1,7.128534053,"
"SENP1,8.440644377,"
"ASB8,9.550332528,"
"OR10AD1,5.018976955,"
"ZNF641,7.616202758,"
"LALBA,4.349408396,"
"C12orf41,6.779915163,"
"SNORA2A,7.01915349,"
"SNORA2B,4.095917351,"
"CCNT1,8.485438522,"
"ADCY6,8.746224704,"
"DDX23,8.23395661,"
"RND1,6.093632008,"
"FKBP11,7.007046654,"
"ARF3,10.33722159,"
"WNT10B,7.328409726,"
"DDN,6.456263116,"
"PRKAG1,9.504049088,"
"MLL2,8.026828344,"
"RHEBL1,5.277714897,"
"DHH,6.618842724,"
"LMBR1L,8.127782756,"
"TUBA1B,10.02005838,"
"TUBA1A,8.943188586,"
"C1QL4,6.855868316,"
"MCRS1,7.829549525,"
"FAM186B,5.838894206,"
"FMNL3,7.906340246,"
"NCKAP5L,7.456393116,"
"BCDIN3D,6.539878556,"
"FAIM2,7.463094609,"
"RACGAP1,7.013574893,"
"LASS5,7.398493114,"
"LIMA1,10.136911,"
"FAM186A,4.185920594,"
"SLC11A2,8.075793613,"
"CSRNP2,7.905655505,"
"TFCP2,7.626087687,"
"LOC494150,7.222794052,"
"POU6F1,7.560501284,"
"SMAGP,7.364709003,"
"BIN2,7.020421724,"
"CELA1,6.557662214,"
"GALNT6,6.562107359,"
"FIGNL2,5.644397936,"
"KRT80,6.13713825,"
"KRT81,6.717978052,"
"KRT83,6.772882396,"
"KRT85,6.31036204,"
"KRT84,6.605483459,"
"KRT82,6.104953561,"
"KRT75,5.898126652,"
"KRT6B,6.177719741,"
"KRT6C,7.292061234,"
"KRT6A,6.60735621,"
"KRT5,7.58659818,"
"KRT71,6.297581529,"
"KRT74,5.927060077,"
"KRT72,6.28052041,"
"KRT73,5.107880501,"
"KRT2,5.153822945,"
"KRT1,4.748918174,"
"KRT77,6.354679912,"
"KRT76,5.206926577,"
"KRT3,5.971469553,"
"KRT4,6.137026682,"
"KRT79,6.442713409,"
"KRT78,6.173318462,"
"KRT8,7.896209931,"
"SPRYD3,8.048654476,"
"CSAD,8.624321757,"
"ITGB7,7.088580185,"
"RARG,7.872574094,"
"AAAS,8.640795648,"
"SP7,7.014924001,"
"MAP3K12,7.835807253,"
"NPFF,6.754208993,"
"ATF7,8.763657316,"
"ATP5G2,8.986355212,"
"CALCOCO1,9.40829941,"
"SMUG1,6.844304472,"
"CBX5,9.236975811,"
"NFE2,6.313015145,"
"GPR84,5.240490719,"
"ZNF385A,8.544261157,"
"ITGA5,9.059594378,"
"GTSF1,5.033574685,"
"PPP1R1A,10.65931057,"
"LACRT,5.408864346,"
"DCD,5.934226846,"
"KIAA0748,5.628237471,"
"OR6C6,4.222249885,"
"OR6C70,3.212420368,"
"ITGA7,9.484042554,"
"CD63,9.864667038,"
"SARNP,7.737269202,"
"DNAJC14,7.168008083,"
"WIBG,7.179447005,"
"SILV,5.670683517,"
"SMARCC2,9.356094624,"
"RNF41,7.73319842,"
"ANKRD52,7.590120522,"
"CS,9.828416363,"
"CNPY2,7.491621797,"
"PAN2,8.356329347,"
"STAT2,9.388699264,"
"APOF,5.437786303,"
"TIMELESS,6.383725682,"
"MIP,5.97363477,"
"GLS2,6.448614488,"
"BAZ2A,9.173410747,"
"ATP5B,10.78806737,"
"SNORD59B,6.661051214,"
"SNORD59A,4.141577807,"
"PTGES3,8.569924382,"
"NACA,9.973385607,"
"PRIM1,7.390297799,"
"SDR9C7,5.274373619,"
"RDH16,6.184869841,"
"ZBTB39,7.89758299,"
"TAC3,4.959084044,"
"MYO1A,5.441436202,"
"TMEM194A,7.472816943,"
"STAT6,9.752275503,"
"NDUFA4L2,7.488478355,"
"STAC3,6.82349566,"
"R3HDM2,8.725003383,"
"ARHGAP9,7.235872049,"
"DDIT3,7.71944652,"
"DCTN2,8.922173978,"
"B4GALNT1,6.630064549,"
"AGAP2,7.016710149,"
"CDK4,9.347540889,"
"CYP27B1,6.822619075,"
"METTL1,6.503044494,"
"AVIL,7.15275861,"
"CTDSP2,10.33515205,"
"MIR26A2,4.501042697,"
"LRIG3,8.601924107,"
"FAM19A2,5.945874652,"
"C12orf61,6.821685009,"
"PPM1H,7.423111129,"
"AVPR1A,7.497372925,"
"DPY19L2,6.399419243,"
"C12orf66,6.314834778,"
"C12orf56,4.171638635,"
"GNS,10.61622261,"
"WIF1,5.57291727,"
"RPSAP52,3.866671484,"
"TMBIM4,9.463175768,"
"RBMS1,9.42413338,"
"GRIP1,4.84035174,"
"IFNG,5.107678966,"
"IL26,4.041625864,"
"IL22,3.861384576,"
"MDM1,6.387077945,"
"SNORA70G,6.214594806,"
"CPM,9.8731048,"
"LRRC10,4.876303688,"
"BEST3,4.132789029,"
"PTPRB,8.629849293,"
"PTPRR,5.158333492,"
"TSPAN8,5.40409174,"
"ZFC3H1,8.255033422,"
"LOC283392,7.874881742,"
"KCNC2,5.942265504,"
"CAPS2,5.894641286,"
"KRR1,7.490763968,"
"PHLDA1,7.558667148,"
"NAP1L1,8.815984349,"
"BBS10,6.95409468,"
"OSBPL8,8.412424105,"
"CSRP2,8.662119736,"
"E2F7,6.237952008,"
"PAWR,7.523854705,"
"PPP1R12A,8.97796007,"
"LIN7A,6.755050363,"
"PPFIA2,5.267792612,"
"CCDC59,6.491899845,"
"SLC6A15,4.358903174,"
"RASSF9,5.349879176,"
"MGAT4C,3.867013641,"
"MKRN9P,5.573638644,"
"C12orf50,4.912735842,"
"CEP290,5.955014696,"
"KITLG,6.402764657,"
"DUSP6,9.129589081,"
"POC1B,7.220287301,"
"GALNT4,6.885172862,"
"ATP2B1,8.469736779,"
"C12orf12,5.001459312,"
"EPYC,5.193804765,"
"KERA,5.128540106,"
"LUM,11.7728328,"
"DCN,11.45045185,"
"BTG1,10.70481665,"
"CLLU1OS,5.211191793,"
"EEA1,8.311832646,"
"UBE2N,8.468136987,"
"CCDC41,5.358388221,"
"TMCC3,8.178482948,"
"NDUFA12,9.522263169,"
"NR2C1,8.073010152,"
"FGD6,7.188625959,"
"USP44,5.048985611,"
"NTN4,8.227097233,"
"CCDC38,4.214268943,"
"HAL,5.333643031,"
"LTA4H,8.161974587,"
"CDK17,7.48557023,"
"IKBIP,5.900781354,"
"ANKS1B,5.717395105,"
"UHRF1BP1L,7.216810604,"
"GOLGA2B,5.624428119,"
"DEPDC4,4.024639957,"
"SLC5A8,4.422418671,"
"ARL1,7.850063661,"
"SYCP3,3.969700522,"
"GNPTAB,7.647952397,"
"CCDC53,8.306134605,"
"NUP37,6.672573763,"
"PMCH,3.38076164,"
"IGF1,9.518988656,"
"PAH,5.184724913,"
"C12orf42,4.147614783,"
"NT5DC3,6.304110319,"
"GNN,3.715325164,"
"GLT8D2,8.265007327,"
"NFYB,6.068421004,"
"SLC41A2,7.39032422,"
"ALDH1L2,7.613522408,"
"APPL2,8.982090658,"
"NUAK1,7.948153041,"
"CKAP4,9.012038087,"
"MTERFD3,5.970163838,"
"CRY1,6.580701733,"
"PRDM4,8.098545123,"
"CMKLR1,8.644973563,"
"SART3,7.11024626,"
"TMEM119,8.097038205,"
"SELPLG,9.06621294,"
"CORO1C,9.627413096,"
"SSH1,6.533560818,"
"SVOP,5.533566577,"
"ALKBH2,6.842898051,"
"FOXN4,6.268108309,"
"KCTD10,8.139550228,"
"MMAB,8.218893155,"
"MGC14436,5.250006983,"
"TRPV4,7.046006993,"
"GLTP,8.25281637,"
"GIT2,9.6937543,"
"C12orf76,6.183997505,"
"ANAPC7,7.627589033,"
"ARPC3,9.178616457,"
"GPN3,7.303094454,"
"VPS29,8.49103975,"
"PPTC7,8.116926892,"
"HVCN1,7.5735754,"
"PPP1CC,10.01302121,"
"MYL2,5.448667567,"
"FAM109A,7.503970315,"
"ATXN2,9.522242844,"
"BRAP,8.015815149,"
"C12orf47,5.834701155,"
"TMEM116,8.315271455,"
"NAA25,7.875902952,"
"C12orf51,8.062926526,"
"RPL6,10.61252755,"
"RASAL1,6.338847769,"
"IQCD,6.178034641,"
"SLC24A6,7.900252244,"
"SDS,5.95759928,"
"LHX5,7.147509405,"
"RBM19,7.953233207,"
"TBX5,7.603878414,"
"TBX3,7.851245456,"
"MED13L,9.920889866,"
"C12orf49,8.662132557,"
"HRK,8.855148872,"
"TESC,7.278004718,"
"FBXO21,7.203117224,"
"NOS1,5.864264469,"
"KSR2,6.163676961,"
"WSB2,9.700650755,"
"VSIG10,7.414861394,"
"TAOK3,7.885522292,"
"CIT,5.766233712,"
"RAB35,8.631425739,"
"GCN1L1,8.477093227,"
